path,file_name,exp_id,sensor,frequency,activity_id,activity,activity_details
DataSet2/User19/225_Werable1_2020-10-25T12.38.53.195_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,225_Werable1_2020-10-25T12.38.53.195_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,225,Magnetometer,20.000Hz,3,Using computer,Typing
DataSet2/User19/230_Werable1_2020-10-25T13.05.20.867_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,230_Werable1_2020-10-25T13.05.20.867_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,230,Pressure,7.330Hz,8,Standing,Standing
DataSet2/User19/226_Werable1_2020-10-25T12.42.30.274_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,226_Werable1_2020-10-25T12.42.30.274_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,226,Pressure,7.330Hz,4,Using computer,Browsing
DataSet2/User19/231_Werable1_2020-10-25T13.21.42.088_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,231_Werable1_2020-10-25T13.21.42.088_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,231,Gyroscope,100.000Hz,9,Standing,Walking
DataSet2/User19/231_Werable1_2020-10-25T13.21.42.088_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,231_Werable1_2020-10-25T13.21.42.088_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,231,Pressure,7.330Hz,9,Standing,Walking
DataSet2/User19/227new_Werable1_2020-10-25T12.57.54.156_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,227new_Werable1_2020-10-25T12.57.54.156_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,227,Gyroscope,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User19/230_Werable1_2020-10-25T13.05.20.867_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,230_Werable1_2020-10-25T13.05.20.867_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,230,Magnetometer,20.000Hz,8,Standing,Standing
DataSet2/User19/232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,232,Magnetometer,20.000Hz,10,Standing,Running
DataSet2/User19/234_Werable1_2020-10-25T13.09.02.104_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,234_Werable1_2020-10-25T13.09.02.104_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,234,Gyroscope,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User19/230_Werable1_2020-10-25T13.05.20.867_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,230_Werable1_2020-10-25T13.05.20.867_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,230,Accelerometer,100.000Hz,8,Standing,Standing
DataSet2/User19/228new_Werable1_2020-10-25T13.01.06.882_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,228new_Werable1_2020-10-25T13.01.06.882_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,228,Magnetometer,20.000Hz,6,While sitting,Moving chair
DataSet2/User19/227new_Werable1_2020-10-25T12.57.54.156_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,227new_Werable1_2020-10-25T12.57.54.156_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,227,Pressure,7.330Hz,5,While sitting,"Moving head, body"
DataSet2/User19/228new_Werable1_2020-10-25T13.01.06.882_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,228new_Werable1_2020-10-25T13.01.06.882_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,228,Accelerometer,100.000Hz,6,While sitting,Moving chair
DataSet2/User19/225_Werable1_2020-10-25T12.38.53.195_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,225_Werable1_2020-10-25T12.38.53.195_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,225,Pressure,7.330Hz,3,Using computer,Typing
DataSet2/User19/232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,232,Accelerometer,100.000Hz,10,Standing,Running
DataSet2/User19/229_Werable1_2020-10-25T12.52.56.325_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,229_Werable1_2020-10-25T12.52.56.325_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,229,Pressure,7.330Hz,7,Sitting,Stand up from sitting
DataSet2/User19/224_Werable1_2020-10-25T12.34.27.188_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,224_Werable1_2020-10-25T12.34.27.188_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,224,Accelerometer,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User19/235_Werable1_2020-10-25T13.11.52.337_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,235_Werable1_2020-10-25T13.11.52.337_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,235,Magnetometer,20.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User19/236_Werable1_2020-10-25T13.15.11.047_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,236_Werable1_2020-10-25T13.15.11.047_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,236,Pressure,7.330Hz,14,Sitting,Pick up items from floor
DataSet2/User19/226_Werable1_2020-10-25T12.42.30.274_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,226_Werable1_2020-10-25T12.42.30.274_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,226,Gyroscope,100.000Hz,4,Using computer,Browsing
DataSet2/User19/223_Werable1_2020-10-25T12.30.44.913_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,223_Werable1_2020-10-25T12.30.44.913_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,223,Accelerometer,100.000Hz,1,Sitting,Reading a book
DataSet2/User19/231_Werable1_2020-10-25T13.21.42.088_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,231_Werable1_2020-10-25T13.21.42.088_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,231,Magnetometer,20.000Hz,9,Standing,Walking
DataSet2/User19/226_Werable1_2020-10-25T12.42.30.274_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,226_Werable1_2020-10-25T12.42.30.274_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,226,Accelerometer,100.000Hz,4,Using computer,Browsing
DataSet2/User19/232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,232,Pressure,7.330Hz,10,Standing,Running
DataSet2/User19/235_Werable1_2020-10-25T13.11.52.337_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,235_Werable1_2020-10-25T13.11.52.337_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,235,Pressure,7.330Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User19/232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,232_Werable1_2020-10-25T13.24.40.773_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,232,Gyroscope,100.000Hz,10,Standing,Running
DataSet2/User19/236_Werable1_2020-10-25T13.15.11.047_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,236_Werable1_2020-10-25T13.15.11.047_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,236,Gyroscope,100.000Hz,14,Sitting,Pick up items from floor
DataSet2/User19/234_Werable1_2020-10-25T13.09.02.104_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,234_Werable1_2020-10-25T13.09.02.104_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,234,Accelerometer,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User19/233_Werable1_2020-10-25T13.27.36.313_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,233_Werable1_2020-10-25T13.27.36.313_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,233,Magnetometer,20.000Hz,11,Standing,Taking stairs
DataSet2/User19/237_Werable1_2020-10-25T13.18.23.119_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,237_Werable1_2020-10-25T13.18.23.119_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,237,Magnetometer,20.000Hz,15,Standing,Pick up items from floor
DataSet2/User19/234_Werable1_2020-10-25T13.09.02.104_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,234_Werable1_2020-10-25T13.09.02.104_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,234,Magnetometer,20.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User17/204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,204,Gyroscope,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User17/200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,200,Gyroscope,100.000Hz,8,Standing,Standing
DataSet2/User17/205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,205,Pressure,7.330Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User17/207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,207,Gyroscope,100.000Hz,15,Standing,Pick up items from floor
DataSet2/User17/198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,198,Magnetometer,20.000Hz,6,While sitting,Moving chair
DataSet2/User17/207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,207,Pressure,7.330Hz,15,Standing,Pick up items from floor
DataSet2/User17/196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,196,Pressure,7.330Hz,4,Using computer,Browsing
DataSet2/User17/203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,203,Pressure,7.330Hz,11,Standing,Taking stairs
DataSet2/User17/200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,200,Accelerometer,100.000Hz,8,Standing,Standing
DataSet2/User17/194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,194,Pressure,7.330Hz,2,Sitting,Writing in a notebook
DataSet2/User17/202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,202,Pressure,7.330Hz,10,Standing,Running
DataSet2/User17/202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,202,Accelerometer,100.000Hz,10,Standing,Running
DataSet2/User17/206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,206,Magnetometer,20.000Hz,14,Sitting,Pick up items from floor
DataSet2/User17/194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,194,Magnetometer,20.000Hz,2,Sitting,Writing in a notebook
DataSet2/User17/199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,199,Gyroscope,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User17/194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,194,Accelerometer,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User17/202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,202,Gyroscope,100.000Hz,10,Standing,Running
DataSet2/User17/195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,195,Gyroscope,100.000Hz,3,Using computer,Typing
DataSet2/User17/203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,203,Gyroscope,100.000Hz,11,Standing,Taking stairs
DataSet2/User17/205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,205,Magnetometer,20.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User17/193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,193,Accelerometer,100.000Hz,1,Sitting,Reading a book
DataSet2/User17/202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,202new_Werable1_2020-10-25T12.01.55.886_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,202,Magnetometer,20.000Hz,10,Standing,Running
DataSet2/User17/193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,193,Gyroscope,100.000Hz,1,Sitting,Reading a book
DataSet2/User17/206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,206,Pressure,7.330Hz,14,Sitting,Pick up items from floor
DataSet2/User17/195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,195,Pressure,7.330Hz,3,Using computer,Typing
DataSet2/User17/204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,204,Accelerometer,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User17/205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,205,Accelerometer,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User17/206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,206,Gyroscope,100.000Hz,14,Sitting,Pick up items from floor
DataSet2/User17/200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,200,Pressure,7.330Hz,8,Standing,Standing
DataSet2/User17/194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,194new_Werable1_2020-10-25T11.19.11.775_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,194,Gyroscope,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User17/199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,199,Pressure,7.330Hz,7,Sitting,Stand up from sitting
DataSet2/User17/196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,196,Magnetometer,20.000Hz,4,Using computer,Browsing
DataSet2/User17/203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,203,Magnetometer,20.000Hz,11,Standing,Taking stairs
DataSet2/User17/203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,203new_Werable1_2020-10-25T12.06.03.487_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,203,Accelerometer,100.000Hz,11,Standing,Taking stairs
DataSet2/User17/199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,199,Accelerometer,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User17/201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,201,Gyroscope,100.000Hz,9,Standing,Walking
DataSet2/User17/200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,200new_Werable1_2020-10-25T11.37.50.627_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,200,Magnetometer,20.000Hz,8,Standing,Standing
DataSet2/User17/196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,196,Gyroscope,100.000Hz,4,Using computer,Browsing
DataSet2/User17/201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,201,Magnetometer,20.000Hz,9,Standing,Walking
DataSet2/User17/196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,196new_Werable1_2020-10-25T11.25.37.152_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,196,Accelerometer,100.000Hz,4,Using computer,Browsing
DataSet2/User17/195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,195,Magnetometer,20.000Hz,3,Using computer,Typing
DataSet2/User17/199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,199new_Werable1_2020-10-25T11.34.55.845_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,199,Magnetometer,20.000Hz,7,Sitting,Stand up from sitting
DataSet2/User17/201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,201,Accelerometer,100.000Hz,9,Standing,Walking
DataSet2/User17/198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,198,Gyroscope,100.000Hz,6,While sitting,Moving chair
DataSet2/User17/193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,193,Magnetometer,20.000Hz,1,Sitting,Reading a book
DataSet2/User17/197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,197,Gyroscope,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User17/207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,207,Accelerometer,100.000Hz,15,Standing,Pick up items from floor
DataSet2/User17/201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,201new_Werable1_2020-10-25T11.58.49.458_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,201,Pressure,7.330Hz,9,Standing,Walking
DataSet2/User17/206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,206new_Werable1_2020-10-25T11.51.40.899_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,206,Accelerometer,100.000Hz,14,Sitting,Pick up items from floor
DataSet2/User17/197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,197,Accelerometer,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User17/195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,195new_Werable1_2020-10-25T11.22.32.498_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,195,Accelerometer,100.000Hz,3,Using computer,Typing
DataSet2/User17/204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,204,Magnetometer,20.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User17/193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,193new_Werable1_2020-10-25T11.13.43.280_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,193,Pressure,7.330Hz,1,Sitting,Reading a book
DataSet2/User17/204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,204new_Werable1_2020-10-25T11.40.54.282_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,204,Pressure,7.330Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User17/207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,207new_Werable1_2020-10-25T11.54.43.417_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,207,Magnetometer,20.000Hz,15,Standing,Pick up items from floor
DataSet2/User17/197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,197,Magnetometer,20.000Hz,5,While sitting,"Moving head, body"
DataSet2/User17/198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,198,Accelerometer,100.000Hz,6,While sitting,Moving chair
DataSet2/User17/198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,198new_Werable1_2020-10-25T11.31.45.711_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,198,Pressure,7.330Hz,6,While sitting,Moving chair
DataSet2/User17/197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,197new_Werable1_2020-10-25T11.28.39.529_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,197,Pressure,7.330Hz,5,While sitting,"Moving head, body"
DataSet2/User17/205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,205new_Werable1_2020-10-25T11.43.53.662_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,205,Gyroscope,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
